First_Name,Last_Name,Position,Jersey_#,Overall_Rating,Team,Year
D.J.,Swearinger,FS,,84,Redskins,2018
Andrew,Norwell,LG,,84,Panthers,2018
Davante,Adams,WR,,84,Packers,2018
Joel,Bitonio,LG,,84,Browns,2018
Patrick,DiMarco,FB,,84,Bills,2018
Gabe,Jackson,RG,,84,Raiders,2018
James,Develin,FB,,84,Patriots,2018
Johnathan,Cyprien,FS,,84,Titans,2018
William,Gay,CB,,84,Steelers,2018
Ezekiel,Ansah,RE,,84,Lions,2018
Bruce,Irvin,ROLB,,84,Raiders,2018
Andy,Levitre,LG,,84,Falcons,2018
Thomas,Morstead,P,,84,Saints,2018
Nigel,Bradham,LOLB,,84,Eagles,2018
Andy,Dalton,QB,,84,Bengals,2018
Lavonte,David,ROLB,,84,Bucs,2018
Nick,Perry,LOLB,,84,Packers,2018
Philip,Rivers,QB,,84,Chargers,2018
Orlando,Scandrick,CB,,83,Cowboys,2018
Sam,Bradford,QB,,83,Vikings,2018
Derrick,Johnson,MLB,,83,Chiefs,2018
Elvis,Dumervil,RE,,83,49ers,2018
Jeremy,Maclin,WR,,83,Ravens,2018
Rick,Wagner,RT,,83,Lions,2018
Stephon,Tuitt,RE,,83,Steelers,2018
Ty,Montgomery,HB,,83,Packers,2018
Matt,Prater,K,,83,Lions,2018
Frank,Gore,HB,,83,Colts,2018
Johnathan,Joseph,CB,,83,Texans,2018
Carlos,Hyde,HB,,83,49ers,2018
Doug,Martin,HB,,83,Bucs,2018
Anthony,Castonzo,LT,,83,Colts,2018
Alan,Branch,DT,,83,Patriots,2018
Mason,Foster,MLB,,83,Redskins,2018
Cameron,Meredith,WR,,83,Bears,2018
Darren,Sproles,HB,,83,Eagles,2018
Carson,Palmer,QB,,83,Cardinals,2018
Chris,Hogan,WR,,83,Patriots,2018
Thomas,Rawls,HB,,83,Seahawks,2018
Ronald,Leary,RG,,83,Broncos,2018
Aaron,Ripkowski,FB,,83,Packers,2018
Tyreek,Hill,WR,,83,Chiefs,2018
Anthony,Fasano,TE,,83,Dolphins,2018
Sharrif,Floyd,DT,,83,Vikings,2018
Myles,Garrett,RE,,83,Browns,2018
Terrelle,Pryor Sr,WR,,83,Redskins,2018
Darian,Stewart,FS,,83,Broncos,2018
Julius,Peppers,RE,,83,Panthers,2018
Mario,Addison,RE,,83,Panthers,2018
Joe,Berger,RG,,83,Vikings,2018
Vic,Beasley Jr,LOLB,,83,Falcons,2018
Malik,Jackson,DT,,83,Jags,2018
Keanu,Neal,SS,,83,Falcons,2018
Cameron,Brate,TE,,83,Bucs,2018
Ben,Jones,C,,83,Titans,2018
Charles,Johnson,LE,,83,Panthers,2018
Jahleel,Addae,SS,,83,Chargers,2018
Chris,Jones,P,,83,Cowboys,2018
Akiem,Hicks,LE,,83,Bears,2018
William,Hayes,RE,,83,Dolphins,2018
Shaq,Thompson,LOLB,,83,Panthers,2018
Stephon,Gilmore,CB,,83,Patriots,2018
Ryan,Tannehill,QB,,83,Dolphins,2018
Barry,Church,SS,,83,Jags,2018
Dion,Lewis,HB,,82,Patriots,2018
Danny,Woodhead,HB,,82,Ravens,2018
Ryan,Mathews,HB,,82,Eagles,2018
Kenny,Britt,WR,,82,Browns,2018
Grady,Jarrett,DT,,82,Falcons,2018
Charles,Sims III,HB,,82,Bucs,2018
James,Carpenter,LG,,82,Jets,2018
Frank,Clark,LE,,82,Seahawks,2018
Brandon,Williams,DT,,82,Ravens,2018
Corey,Linsley,C,,82,Packers,2018
Brandon,Mebane,DT,,82,Chargers,2018
Shane,Vereen,HB,,82,Giants,2018
Trumaine,Johnson,CB,,82,Rams,2018
Andy,Janovich,FB,,82,Broncos,2018
Lardarius,Webb,FS,,82,Ravens,2018
Clay,Matthews,ROLB,,82,Packers,2018
Koa,Misi,LOLB,,82,Dolphins,2018
Eddie,Lacy,HB,,82,Seahawks,2018
Glover,Quin,FS,,82,Lions,2018
Rishard,Matthews,WR,,82,Titans,2018
Theo,Riddick,HB,,82,Lions,2018
Tyrod,Taylor,QB,,82,Bills,2018
Hunter,Henry,TE,,82,Chargers,2018
Danny,Shelton,DT,,82,Browns,2018
Markus,Golden,LOLB,,82,Cardinals,2018
Telvin,Smith,ROLB,,82,Jags,2018
Brent,Celek,TE,,82,Eagles,2018
Jamison,Crowder,WR,,82,Redskins,2018
Taylor,Decker,LT,,82,Lions,2018
Tamba,Hali,ROLB,,82,Chiefs,2018
David,Amerson,CB,,82,Raiders,2018
Mike,Wallace,WR,,82,Ravens,2018
John,Greco,RG,,82,Browns,2018
Mohamed,Sanu Sr,WR,,82,Falcons,2018
Spencer,Ware,HB,,82,Chiefs,2018
Christian,Kirksey,MLB,,82,Browns,2018
Kenny,Vaccaro,SS,,82,Saints,2018
Matt,Bosher,P,,82,Falcons,2018
Jeremy,Zuttah,C,,82,49ers,2018
Jack,Mewhort,LG,,82,Colts,2018
Isaiah,Crowell,HB,,82,Browns,2018
Lamarcus,Joyner,FS,,82,Rams,2018
Brandon,LaFell,WR,,82,Bengals,2018
Jeremy,Hill,HB,,82,Bengals,2018
Benardrick,McKinney,MLB,,82,Texans,2018
Trey,Flowers,RE,,82,Patriots,2018
Chris,Boswell,K,,82,Steelers,2018
Tavon,Wilson Sr,SS,,82,Lions,2018
Wesley,Woodyard,MLB,,82,Titans,2018
Ha Ha,Clinton-Dix,FS,,82,Packers,2018
Darius,Butler,CB,,82,Colts,2018
O.J.,Howard,TE,,82,Bucs,2018
Ryan,Succop,K,,82,Titans,2018
Ryan,Shazier,MLB,,81,Steelers,2018
Mitchell,Schwartz,RT,,81,Chiefs,2018
Karl,Joseph,SS,,81,Raiders,2018
Eddie,Goldman,DT,,81,Bears,2018
Leonard,Fournette,HB,,81,Jags,2018
Jamar,Taylor,CB,,81,Browns,2018
J.J.,Wilcox,SS,,81,Bucs,2018
Julius,Thomas,TE,,81,Dolphins,2018
Adam,Jones,CB,,81,Bengals,2018
Deion,Jones,MLB,,81,Falcons,2018
DeVante,Parker,WR,,81,Dolphins,2018
Ryan,Kalil,C,,81,Panthers,2018
Alejandro,Villanueva,LT,,81,Steelers,2018
Bilal,Powell,HB,,81,Jets,2018
Shaquil,Barrett,LOLB,,81,Broncos,2018
Allen,Barbre,LG,,81,Eagles,2018
Alex,Smith,QB,,81,Chiefs,2018
James,White,HB,,81,Patriots,2018
Virgil,Green,TE,,81,Broncos,2018
Christian,McCaffrey,HB,,81,Panthers,2018
Cameron,Heyward,LE,,81,Steelers,2018
Sheldon,Richardson,ROLB,,81,Jets,2018
Derek,Wolfe,LE,,81,Broncos,2018
Clayton,Geathers,SS,,81,Colts,2018
James,Bradberry,CB,,81,Panthers,2018
Joe,Staley,LT,,81,49ers,2018
Mike,Adams,FS,,81,Panthers,2018
Adam,Thielen,WR,,81,Vikings,2018
Willie,Snead IV,WR,,81,Saints,2018
Dwight,Lowery,FS,,81,Chargers,2018
Eric,Ebron,TE,,81,Lions,2018
T.J.,Ward,SS,,81,Broncos,2018
Timmy,Jernigan,DT,,81,Eagles,2018
Trent,Murphy,ROLB,,81,Redskins,2018
Prince,Amukamara,CB,,81,Bears,2018
Mike,Mitchell,FS,,81,Steelers,2018
Cole,Beasley,WR,,81,Cowboys,2018
Robert,Quinn,ROLB,,81,Rams,2018
Terrance,West,HB,,81,Ravens,2018
Jerry,Hughes,RE,,81,Bills,2018
Allen,Hurns,WR,,81,Jags,2018
Jason,McCourty,CB,,81,Browns,2018
Jamal,Adams,SS,,81,Jets,2018
Sam,Martin,P,,81,Lions,2018
Tavon,Austin,WR,,81,Rams,2018
Ricardo,Allen,FS,,81,Falcons,2018
Travis,Swanson,C,,81,Lions,2018
Jordan,Matthews,WR,,81,Eagles,2018
Michael,Brockers,DT,,81,Rams,2018
Quinton,Spain,LG,,81,Titans,2018
Joe,Flacco,QB,,81,Ravens,2018
Joe,Haden,CB,,81,Browns,2018
Jay,Prosch,FB,,81,Texans,2018
Dustin,Colquitt,P,,81,Chiefs,2018
David,Harris,MLB,,81,Patriots,2018
C.J.,Fiedorowicz,TE,,81,Texans,2018
Larry,Warford,RG,,81,Saints,2018
Jameis,Winston,QB,,81,Bucs,2018
Devon,Kennard,LOLB,,80,Giants,2018
Tyler,Lockett,WR,,80,Seahawks,2018
Travis,Benjamin,WR,,80,Chargers,2018
Chris,Ivory,HB,,80,Jags,2018
Eric,Kendricks,MLB,,80,Vikings,2018
Lamarr,Houston,ROLB,,80,Bears,2018
Karl,Klug,RE,,80,Titans,2018
Kwon,Alexander,MLB,,80,Bucs,2018
Matt,Slauson,C,,80,Chargers,2018
Justin,Britt,C,,80,Seahawks,2018
Tim,Hightower,HB,,80,49ers,2018
Tyrell,Williams,WR,,80,Chargers,2018
Marqise,Lee,WR,,80,Jags,2018
Benjamin,Watson,TE,,80,Ravens,2018
Coby,Fleener,TE,,80,Saints,2018
Jerick,McKinnon,HB,,80,Vikings,2018
Shane,Lechler,P,,80,Texans,2018
Phil,Dawson,K,,80,Cardinals,2018
Caleb,Sturgis,K,,80,Eagles,2018
Chris,Long,LE,,80,Eagles,2018
Robert,Alford,CB,,80,Falcons,2018
Dalvin,Cook,HB,,80,Vikings,2018
Mitch,Morse,C,,80,Chiefs,2018
A.Q.,Shipley,C,,80,Cardinals,2018
Dwayne,Allen,TE,,80,Patriots,2018
Abry,Jones,DT,,80,Jags,2018
Robert,Ayers Jr,RE,,80,Bucs,2018
Jeremiah,Attaochu,ROLB,,80,Chargers,2018
Kyle,Long,RG,,80,Bears,2018
Duke,Johnson Jr,HB,,80,Browns,2018
Nevin,Lawson,CB,,80,Lions,2018
Kyle,Fuller,CB,,80,Bears,2018
Jatavis,Brown,LOLB,,80,Chargers,2018
Kevin,Johnson,CB,,80,Texans,2018
John,Kuhn,FB,,80,Saints,2018
Vernon,Davis,TE,,80,Redskins,2018
Josh,Kline,RG,,80,Titans,2018
Sterling,Shepard,WR,,80,Giants,2018
Quintin,Demps,SS,,80,Bears,2018
Roosevelt,Nix,FB,,80,Steelers,2018
Sebastian,Janikowski,K,,80,Raiders,2018
Ronnie,Stanley,LT,,80,Ravens,2018
Captain,Munnerlyn,CB,,80,Panthers,2018
Donte,Moncrief,WR,,80,Colts,2018
Shawn,Williams,SS,,80,Bengals,2018
Tavon,Young,CB,,80,Ravens,2018
Lawrence,Timmons,MLB,,80,Dolphins,2018
Kenny,Stills,WR,,80,Dolphins,2018
Demar,Dotson,RT,,80,Bucs,2018
Deone,Bucannon,MLB,,80,Cardinals,2018
Terrance,Williams,WR,,80,Cowboys,2018
Adrian,Amos,FS,,80,Bears,2018
Rodney,McLeod Jr,FS,,80,Eagles,2018
Marcus,Mariota,QB,,80,Titans,2018
Su'a,Cravens,SS,,80,Redskins,2018
Ross,Cockrell,CB,,80,Steelers,2018
Vincent,Rey,MLB,,80,Bengals,2018
Martavis,Bryant,WR,,80,Steelers,2018
Jimmie,Ward,FS,,80,49ers,2018
Brian,Robison,LE,,80,Vikings,2018
Corey,Liuget,DT,,80,Chargers,2018
Brandon,McManus,K,,80,Broncos,2018
Jermaine,Kearse,WR,,80,Seahawks,2018
Eli,Manning,QB,,80,Giants,2018
Morris,Claiborne,CB,,79,Jets,2018
DeAngelo,Hall,FS,,79,Redskins,2018
Delvin,Breaux,CB,,79,Saints,2018
Rhett,Ellison,FB,,79,Giants,2018
Teddy,Bridgewater,QB,,79,Vikings,2018
Wil,Lutz,K,,79,Saints,2018
Rodger,Saffold III,LG,,79,Rams,2018
T.J.,Yeldon,HB,,79,Jags,2018
Andy,Lee,P,,79,Panthers,2018
Anthony,Barr,LOLB,,79,Vikings,2018
Desmond,Bryant,DT,,79,Browns,2018
Stephen,Paea,DT,,79,Cowboys,2018
Jalen,Collins,CB,,79,Falcons,2018
Pat,O'Donnell,P,,79,Bears,2018
John,Simon,ROLB,,79,Colts,2018
DeMarcus,Lawrence,RE,,79,Cowboys,2018
Mike,Williams,WR,,79,Chargers,2018
Taylor,Gabriel,WR,,79,Falcons,2018
Derrick,Morgan,LOLB,,79,Titans,2018
Ronald,Darby,CB,,79,Bills,2018
Nick,Fairley,DT,,79,Saints,2018
Nickell,Robey-Coleman,CB,,79,Rams,2018
Michael,Pierce,DT,,79,Ravens,2018
Gerald,Hodges Jr,LOLB,,79,Bills,2018
David,Irving,LE,,79,Cowboys,2018
Jack,Doyle,TE,,79,Colts,2018
Jabaal,Sheard,LOLB,,79,Colts,2018
Shane,Ray,ROLB,,79,Broncos,2018
Ted,Ginn Jr,WR,,79,Saints,2018
Ryan,Kelly,C,,79,Colts,2018
Alex,Boone,LG,,79,Vikings,2018
Derrick,Henry,HB,,79,Titans,2018
DeShawn,Shead,CB,,79,Seahawks,2018
Willie,Young,ROLB,,79,Bears,2018
Vinny,Curry,RE,,79,Eagles,2018
La'el,Collins,RT,,79,Cowboys,2018
Branden,Oliver,HB,,79,Chargers,2018
DeForest,Buckner,LE,,79,49ers,2018
Carson,Wentz,QB,,79,Eagles,2018
Anthony,Brown,CB,,79,Cowboys,2018
Ramik,Wilson,MLB,,79,Chiefs,2018
Avery,Williamson,MLB,,79,Titans,2018
Tre,Boston,FS,,79,Chargers,2018
Corey,Davis,WR,,79,Titans,2018
Nick,Novak,K,,79,Texans,2018
Tress,Way,P,,79,Redskins,2018
Quincy,Enunwa,WR,,79,Jets,2018
Dontari,Poe,DT,,79,Falcons,2018
Joe,Mixon,HB,,79,Bengals,2018
Muhammad,Wilkerson,RE,,79,Jets,2018
Terrance,Mitchell,CB,,79,Chiefs,2018
Forrest,Lamp,LG,,79,Chargers,2018
Reggie,Nelson,FS,,79,Raiders,2018
Trey,Burton,TE,,79,Eagles,2018
Greg,Zuerlein,K,,79,Rams,2018
Cairo,Santos,K,,79,Chiefs,2018
Brandon,Carr,CB,,79,Ravens,2018
Solomon,Thomas,DT,,79,49ers,2018
Dominique,Easley,RE,,78,Rams,2018
Jalston,Fowler,FB,,78,Titans,2018
Aaron,Colvin,CB,,78,Jags,2018
Spencer,Long,C,,78,Redskins,2018
Brett,Kern,P,,78,Titans,2018
Dion,Sims,TE,,78,Bears,2018
Danny,Amendola,WR,,78,Patriots,2018
Derek,Newton,RT,,78,Texans,2018
Ameer,Abdullah,HB,,78,Lions,2018
Nick,Folk,K,,78,Bucs,2018
Kevin,Minter,MLB,,78,Bengals,2018
Dre,Kirkpatrick,CB,,78,Bengals,2018
Robert,Kelley,HB,,78,Redskins,2018
Jason,Myers,K,,78,Jags,2018
David,Andrews,C,,78,Patriots,2018
Brian,Winters,RG,,78,Jets,2018
Andrew,Sendejo,SS,,78,Vikings,2018
Kerry,Hyder Jr,LE,,78,Lions,2018
Dee,Ford,ROLB,,78,Chiefs,2018
Jacquizz,Rodgers,HB,,78,Bucs,2018
Corey,Coleman,WR,,78,Browns,2018
Artie,Burns,CB,,78,Steelers,2018
Kurt,Coleman,SS,,78,Panthers,2018
Richard,Rodgers,TE,,78,Packers,2018
Brice,McCain,CB,,78,Titans,2018
Andrew,Adams,FS,,78,Giants,2018
David,Njoku,TE,,78,Browns,2018
Jordan,Berry,P,,78,Steelers,2018
Bradley,McDougald,FS,,78,Seahawks,2018
Andre,Branch,LE,,78,Dolphins,2018
Ryan,Ramczyk,RT,,78,Saints,2018
DaQuan,Jones,LE,,78,Titans,2018
Kareem,Jackson,CB,,78,Texans,2018
Greg,Mancz,C,,78,Texans,2018
Josh,Gordon,WR,,78,Browns,2018
Barkevious,Mingo,ROLB,,78,Colts,2018
Sheldon,Rankins,DT,,78,Saints,2018
Tre'Davious,White,CB,,78,Bills,2018
Matt,Kalil,LT,,78,Panthers,2018
Haloti,Ngata,DT,,78,Lions,2018
Rob,Ninkovich,ROLB,,78,Patriots,2018
Bennie,Logan,DT,,78,Chiefs,2018
Malcom,Brown,DT,,78,Patriots,2018
Laremy,Tunsil,LT,,78,Dolphins,2018
Kamar,Aiken,WR,,78,Colts,2018
Torrey,Smith,WR,,78,Eagles,2018
Jesse,James,TE,,78,Steelers,2018
Matt,Darr,P,,78,Dolphins,2018
Russell,Bodine,C,,78,Bengals,2018
Cory,Harkey,FB,,78,Rams,2018
Laurent,Duvernay-Tardif,RG,,78,Chiefs,2018
Ryan,Hewitt,FB,,78,Bengals,2018
Brian,Cushing,MLB,,78,Texans,2018
Robert,Woods,WR,,78,Rams,2018
Connor,Barwin,LOLB,,78,Rams,2018
Cordarrelle,Patterson,WR,,78,Raiders,2018
Ja'Wuan,James,RT,,78,Dolphins,2018
Chris,Thompson,HB,,77,Redskins,2018
Darren,McFadden,HB,,77,Cowboys,2018
Lance,Dunbar,HB,,77,Rams,2018
Mike,Pouncey,C,,77,Dolphins,2018
Will,Blackmon,FS,,77,Redskins,2018
John,Jerry,RG,,77,Giants,2018
Jonathan,Cooper,LG,,77,Cowboys,2018
Mark,Barron,MLB,,77,Rams,2018
Tank,Carradine,LE,,77,49ers,2018
J.R.,Sweezy,LG,,77,Bucs,2018
Tyrone,Crawford,LE,,77,Cowboys,2018
Jermaine,Gresham,TE,,77,Cardinals,2018
Vance,McDonald,TE,,77,49ers,2018
Tyvon,Branch,SS,,77,Cardinals,2018
Brad,Wing,P,,77,Giants,2018
Marcedes,Lewis,TE,,77,Jags,2018
Victor,Cruz,WR,,77,Bears,2018
Paul,Perkins,HB,,77,Giants,2018
Alec,Ogletree,MLB,,77,Rams,2018
Craig,Robertson,MLB,,77,Saints,2018
Brian,Quick,WR,,77,Redskins,2018
Mychal,Kendricks,ROLB,,77,Eagles,2018
Patrick,Robinson,CB,,77,Eagles,2018
Adrian,Clayborn,LE,,77,Falcons,2018
Bradley,Roby,CB,,77,Broncos,2018
John,Ross,WR,,77,Bengals,2018
Garett,Bolles,LT,,77,Broncos,2018
Kai,Forbath,K,,77,Vikings,2018
Jermey,Parnell,RT,,77,Jags,2018
Mike,Gillislee,HB,,77,Patriots,2018
Jalen,Richard,HB,,77,Raiders,2018
Leonard,Floyd,LOLB,,77,Bears,2018
Jon,Ryan,P,,77,Seahawks,2018
Yannick,Ngakoue,LE,,77,Jags,2018
Rob,Havenstein,RT,,77,Rams,2018
Mike,Tolbert,FB,,77,Bills,2018
Jeremy,Kerley,WR,,77,49ers,2018
Mike,Iupati,LG,,77,Cardinals,2018
Keith,Smith,FB,,77,Cowboys,2018
Eric,Reid,SS,,77,49ers,2018
Damarious,Randall,CB,,77,Packers,2018
Austin,Hooper,TE,,77,Falcons,2018
Eli,Apple,CB,,77,Giants,2018
Mason,Crosby,K,,77,Packers,2018
Allen,Bailey,RE,,77,Chiefs,2018
Trai,Turner,RG,,77,Panthers,2018
Kony,Ealy,LE,,77,Patriots,2018
Duron,Harmon,SS,,77,Patriots,2018
Patrick,Chung,SS,,77,Patriots,2018
Philly,Brown,WR,,77,Bills,2018
Jimmy,Garoppolo,QB,,77,Patriots,2018
Crockett,Gillmore,TE,,77,Ravens,2018
Mitchell,Trubisky,QB,,77,Bears,2018
Brad,Nortman,P,,77,Jags,2018
Taywan,Taylor,WR,,77,Titans,2018
Blake,Bortles,QB,,77,Jags,2018
Kendall,Wright,WR,,77,Bears,2018
Clint,Boling,LG,,77,Bengals,2018
Jake,Matthews,LT,,77,Falcons,2018
Junior,Galette,LOLB,,76,Redskins,2018
Jordan,Phillips,DT,,76,Dolphins,2018
Marshon,Lattimore,CB,,76,Saints,2018
Reuben,Foster,MLB,,76,49ers,2018
Luke,Willson,TE,,76,Seahawks,2018
Dante,Fowler Jr,LE,,76,Jags,2018
Kiko,Alonso,MLB,,76,Dolphins,2018
Henry,Anderson,LE,,76,Colts,2018
Andre,Holmes,WR,,76,Bills,2018
Mario,Edwards Jr,RE,,76,Raiders,2018
C.J.,Spiller,HB,,76,Chiefs,2018
Robert,Turbin,HB,,76,Colts,2018
Malcolm,Mitchell,WR,,76,Patriots,2018
T.J.,McDonald Jr,SS,,76,Dolphins,2018
Jarvis,Jones,ROLB,,76,Cardinals,2018
Nolan,Carroll II,CB,,76,Cowboys,2018
Shaq,Lawson,LE,,76,Bills,2018
Eric,Rowe,CB,,76,Patriots,2018
Quinton,Dial,DT,,76,49ers,2018
John,Miller,RG,,76,Bills,2018
Trevor,Siemian,QB,,76,Broncos,2018
Jake,Ryan,MLB,,76,Packers,2018
Malik,Hooker,FS,,76,Colts,2018
Alvin,Kamara,HB,,76,Saints,2018
Carlos,Henderson,WR,,76,Broncos,2018
Will,Fuller V,WR,,76,Texans,2018
Brian,Poole,CB,,76,Falcons,2018
Maxx,Williams,TE,,76,Ravens,2018
Adam,Humphries,WR,,76,Bucs,2018
William,Gholston,LE,,76,Bucs,2018
Brooks,Reed,LE,,76,Falcons,2018
Datone,Jones,RE,,76,Vikings,2018
Jaye,Howard,RE,,76,Bears,2018
Rex,Burkhead,HB,,76,Patriots,2018
Kenneth,Dixon,HB,,76,Ravens,2018
Charcandrick,West,HB,,76,Chiefs,2018
Jabrill,Peppers,SS,,76,Browns,2018
Dan,Feeney,RG,,76,Chargers,2018
Donnie,Jones,P,,76,Eagles,2018
Michael,Johnson,RE,,76,Bengals,2018
Eli,Rogers,WR,,76,Steelers,2018
Aaron,Lynch,RE,,76,49ers,2018
Bryce,Callahan,CB,,76,Bears,2018
Devin,Funchess,WR,,76,Panthers,2018
Robert,Nkemdiche,LE,,76,Cardinals,2018
Nick,O'Leary,TE,,76,Bills,2018
Stephen,Gostkowski,K,,76,Patriots,2018
Jahri,Evans,RG,,76,Packers,2018
Karlos,Dansby,MLB,,76,Cardinals,2018
Buster,Skrine,CB,,76,Jets,2018
Tajae,Sharpe,WR,,76,Titans,2018
Damien,Williams,HB,,76,Dolphins,2018
Deshaun,Watson,QB,,76,Texans,2018
Chidobe,Awuzie,CB,,76,Cowboys,2018
Dion,Dawkins,RT,,76,Bills,2018
Jason,Kelce,C,,76,Eagles,2018
Tony,Lippett,CB,,76,Dolphins,2018
Jeremy,Lane,CB,,76,Seahawks,2018
Rashard,Robinson,CB,,76,49ers,2018
Chris,Conley,WR,,76,Chiefs,2018
Kevin,Byard,FS,,76,Titans,2018
Robbie,Gould,K,,76,49ers,2018
Graham,Gano,K,,76,Panthers,2018
Steven,Hauschka,K,,76,Bills,2018
Eric,Fisher,LT,,76,Chiefs,2018
Johnathan,Hankins,DT,,76,Colts,2018
Joe,Thuney,LG,,76,Patriots,2018
Patrick,Omameh,LG,,76,Jags,2018
Dontrelle,Inman,WR,,76,Chargers,2018
Da'Norris,Searcy,SS,,76,Titans,2018
Sterling,Moore,CB,,76,Saints,2018
Britton,Colquitt,P,,76,Browns,2018
Josh,Lambo,K,,76,Chargers,2018
Chance,Warmack,LG,,76,Eagles,2018
Denzel,Perryman,MLB,,76,Chargers,2018
Micah,Hyde,SS,,76,Bills,2018
Preston,Smith,ROLB,,76,Redskins,2018
Keith,Tandy,SS,,76,Bucs,2018
Cam,Robinson,LT,,76,Jags,2018
Jordan,Willis,RE,,76,Bengals,2018
Patrick,Mahomes II,QB,,76,Chiefs,2018
Chandler,Catanzaro,K,,76,Jets,2018
John,Sullivan,C,,76,Rams,2018
Todd,Davis,MLB,,76,Broncos,2018
Akeem,Ayers,ROLB,,76,Colts,2018
Ryan,Quigley,P,,76,Vikings,2018
Korey,Toomer,MLB,,75,Chargers,2018
Alfred,Blue,HB,,75,Texans,2018
Myles,Jack,MLB,,75,Jags,2018
Jaylon,Smith,MLB,,75,Cowboys,2018
Luke,Joeckel,RG,,75,Seahawks,2018
Dede,Westbrook,WR,,75,Jags,2018
Brian,Hoyer,QB,,75,49ers,2018
Christine,Michael,HB,,75,Colts,2018
Connor,Barth,K,,75,Bears,2018
Dannell,Ellerbe,ROLB,,75,Saints,2018
Trent,Brown,RT,,75,49ers,2018
Shareece,Wright,CB,,75,Bills,2018
Manti,Te'o,MLB,,75,Saints,2018
Clinton,McDonald,DT,,75,Bucs,2018
Paul,Richardson,WR,,75,Seahawks,2018
Niles,Paul,TE,,75,Redskins,2018
Josh,Doctson,WR,,75,Redskins,2018
Justin,Vogel,P,,75,Packers,2018
Jake,Elliott,K,,75,Bengals,2018
Ahmad,Brooks,LOLB,,75,49ers,2018
Rafael,Bush,FS,,75,Saints,2018
Arik,Armstead,RE,,75,49ers,2018
Elandon,Roberts,LOLB,,75,Patriots,2018
Michael,Floyd,WR,,75,Vikings,2018
Derrick,Coleman,FB,,75,Falcons,2018
Takkarist,McKinley,LE,,75,Falcons,2018
Kareem,Hunt,HB,,75,Chiefs,2018
Jace,Amaro,TE,,75,Titans,2018
Malcolm,Smith,ROLB,,75,49ers,2018
Star,Lotulelei,DT,,75,Panthers,2018
Will,Tye,TE,,75,Giants,2018
Clive,Walford,TE,,75,Raiders,2018
Trae,Waynes,CB,,75,Vikings,2018
Sammie,Coates,WR,,75,Steelers,2018
Noah,Spence,RE,,75,Bucs,2018
Vernon,Hargreaves III,CB,,75,Bucs,2018
Evan,Engram,TE,,75,Giants,2018
Derek,Barnett,RE,,75,Eagles,2018
Adam,Shaheen,TE,,75,Bears,2018
Gerald,Everett,TE,,75,Rams,2018
Bashaud,Breeland,CB,,75,Redskins,2018
Duke,Ihenacho,SS,,75,Giants,2018
Kemal,Ishmael,SS,,75,Falcons,2018
Antoine,Bethea,SS,,75,Cardinals,2018
Sio,Moore,MLB,,75,Texans,2018
Cody,Kessler,QB,,75,Browns,2018
Bud,Dupree,LOLB,,75,Steelers,2018
Ethan,Pocic,RT,,75,Seahawks,2018
Marlon,Humphrey,CB,,75,Ravens,2018
Lane,Taylor,LG,,75,Packers,2018
Steve,McLendon,DT,,75,Jets,2018
Vernon,Butler,DT,,75,Panthers,2018
Derrick,Shelby,DT,,75,Falcons,2018
Nick,Kwiatkoski,MLB,,75,Bears,2018
Marcus,Williams,FS,,75,Saints,2018
Andrew,Franks,K,,75,Dolphins,2018
Will,Compton,MLB,,75,Redskins,2018
Andrew,Tiller,RG,,75,Chiefs,2018
Kenny,Clark,LE,,75,Packers,2018
Paul,Worrilow,LOLB,,75,Lions,2018
Jeff,Heath,FS,,75,Cowboys,2018
Gareon,Conley,CB,,75,Raiders,2018
Obi,Melifonwu,FS,,75,Raiders,2018
D.J.,Fluker,RT,,75,Giants,2018
Lawrence,Guy,RE,,75,Patriots,2018
Nick,Boyle,TE,,75,Ravens,2018
Markus,Wheaton,WR,,75,Bears,2018
Daniel,Sorensen,SS,,75,Chiefs,2018
DeShone,Kizer,QB,,75,Browns,2018
Alfred,Morris,HB,,75,Cowboys,2018
Tashaun,Gipson,FS,,75,Jags,2018
Ra'Shede,Hageman,RE,,75,Falcons,2018
Jourdan,Lewis,CB,,75,Cowboys,2018
Taco,Charlton,RE,,75,Cowboys,2018
Kelvin,Beachum,RT,,75,Jets,2018
Matt,Asiata,HB,,75,Lions,2018
George,Iloka,FS,,75,Bengals,2018
Ryan,Allen,P,,75,Patriots,2018
Brock,Osweiler,QB,,75,Browns,2018
Chris,Godwin,WR,,75,Bucs,2018
Jeff,Locke,P,,75,Colts,2018
Breshad,Perriman,WR,,74,Ravens,2018
Jonathan,Casillas,ROLB,,74,Giants,2018
Sidney,Jones IV,CB,,74,Eagles,2018
Michael,Hoomanawanui,TE,,74,Saints,2018
T.J.,Carrie,CB,,74,Raiders,2018
Robby,Anderson,WR,,74,Jets,2018
D.J.,Hayden,CB,,74,Lions,2018
Jarrad,Davis,MLB,,74,Lions,2018
Vince,Williams,MLB,,74,Steelers,2018
C.J.,Prosise,HB,,74,Seahawks,2018
Michael,Palardy,P,,74,Panthers,2018
Randy,Gregory,RE,,74,Cowboys,2018
Jake,Butt,TE,,74,Broncos,2018
Geoff,Swaim,TE,,74,Cowboys,2018
Austin,Seferian-Jenkins,TE,,74,Jets,2018
Benny,Cunningham Jr,HB,,74,Bears,2018
Bobby,McCain,CB,,74,Dolphins,2018
